"","V1"
"MPLKIP",4.865
"MPND",6.66857142857143
"MPP1",78.5614285714286
"MPP2",4.00142857142857
"MPP3",4.42142857142857
"MPP4",0.958571428571429
"MPP5",8.39928571428572
"MPP6",10.92
"MPP7",0.370714285714286
"MPPE1",16.035
"MPPED2",0.127857142857143
"MPRIP",59.4342857142857
"MPRIP-AS1",0.000714285714285714
"MPST",47.9392857142857
"MPV17",85.7721428571429
"MPV17L",1.24285714285714
"MPV17L2",27.0528571428571
"MPZ",4.745
"MPZL1",57.3035714285714
"MPZL2",0.682857142857143
"MPZL3",1.92857142857143
"MR1",17.6221428571429
"MRAP",0.00142857142857143
"MRAP2",5.55285714285714
"MRAS",6.11142857142857
"MRC2",17.7907142857143
"MRE11A",16.585
"MREG",10.3992857142857
"MRFAP1",123.334285714286
"MRFAP1L1",47.8742857142857
"MRGBP",22.2092857142857
"MRGPRF",3.31714285714286
"MRI1",22.7114285714286
"MRM1",9.83857142857143
"MROH1",7.67857142857143
"MROH7",0.0321428571428571
"MROH7-TTC4",0.0114285714285714
"MROH8",1.15785714285714
"MRP63",17.9335714285714
"MRPL1",24.6571428571429
"MRPL10",62.9842857142857
"MRPL11",81.4292857142857
"MRPL12",128.327142857143
"MRPL13",71.2192857142857
"MRPL14",87.9792857142857
"MRPL15",85.9521428571428
"MRPL16",78.735
"MRPL17",53.0878571428571
"MRPL18",89.5842857142857
"MRPL19",42.7764285714286
"MRPL2",48.4085714285714
"MRPL20",157.52
"MRPL21",108.651428571429
"MRPL22",63.5192857142857
"MRPL23",109.607857142857
"MRPL24",85.1542857142857
"MRPL27",97.3214285714286
"MRPL28",133.160714285714
"MRPL3",130.990714285714
"MRPL30",3.85857142857143
"MRPL32",70.7164285714286
"MRPL33",86.815
"MRPL34",81.3114285714286
"MRPL35",92.4071428571429
"MRPL35P1",0.005
"MRPL35P2",0.0485714285714286
"MRPL35P3",0.356428571428571
"MRPL36",96.3985714285714
"MRPL37",64.16
"MRPL38",47.9478571428571
"MRPL39",52.3585714285714
"MRPL3P1",0.152142857142857
"MRPL4",84.6385714285714
"MRPL40",66.6257142857143
"MRPL41",47.2428571428571
"MRPL42",104.393571428571
"MRPL43",66.62
"MRPL44",19.56
"MRPL45",61.2671428571429
"MRPL45P1",0.0378571428571429
"MRPL45P2",7.40857142857143
"MRPL46",35.6785714285714
"MRPL47",54.4457142857143
"MRPL48",52.9978571428571
"MRPL48P1",0
"MRPL49",54.0685714285714
"MRPL50",21.6614285714286
"MRPL50P2",0
"MRPL51",133.158571428571
"MRPL52",85.7278571428571
"MRPL53",37.8621428571428
"MRPL53P1",0
"MRPL54",49.8664285714286
"MRPL55",76.7471428571428
"MRPL9",79.7228571428571
"MRPS10",36.0785714285714
"MRPS10P1",0
"MRPS11",54.3592857142857
"MRPS12",79.1564285714286
"MRPS14",34.3207142857143
"MRPS15",89.6014285714286
"MRPS16",100.257142857143
"MRPS17",20.7378571428571
"MRPS17P1",0.00357142857142857
"MRPS18A",65.2671428571428
"MRPS18AP1",0
"MRPS18B",92.9071428571429
"MRPS18C",40.8785714285714
"MRPS2",107.692142857143
"MRPS21",84.0028571428572
"MRPS21P1",0
"MRPS21P7",0
"MRPS21P8",0
"MRPS22",71.2607142857143
"MRPS23",96.0642857142857
"MRPS24",144.23
"MRPS25",47.9214285714286
"MRPS26",41.8664285714286
"MRPS27",73.4121428571429
"MRPS28",63.335
"MRPS30",55.63
"MRPS31",22.7264285714286
"MRPS31P2",0.0621428571428571
"MRPS31P4",0.0221428571428571
"MRPS31P5",3.56571428571429
"MRPS33",77.3978571428571
"MRPS34",105.947142857143
"MRPS35",55.6521428571429
"MRPS36",28.1164285714286
"MRPS36P1",0.138571428571429
"MRPS5",66.535
"MRPS6",34.5392857142857
"MRPS6P2",0
"MRPS7",70.0764285714286
"MRPS9",31.7564285714286
"MRRF",50.5235714285714
"MRRFP1",0.0171428571428571
"MRS2",26.3635714285714
"MRTO4",53.8
"MRVI1",1.845
"MS4A1",310.215714285714
"MS4A10",0
"MS4A3",9.44857142857143
"MS4A4A",4.555
"MS4A4E",0.174285714285714
"MS4A5",0
"MS4A6A",5.67142857142857
"MS4A6E",0.0485714285714286
"MS4A7",1.53214285714286
"MSANTD1",0.0857142857142857
"MSANTD2",4.52785714285714
"MSANTD3",21.0464285714286
"MSANTD3-TMEFF1",0.550714285714286
"MSANTD4",8.03714285714286
"MSC",26.9035714285714
"MSH2",44.115
"MSH3",6.22357142857143
"MSH5",45.8621428571429
"MSH5-SAPCD1",7.29357142857143
"MSH6",47.675
"MSI1",1.54428571428571
"MSI2",30.0985714285714
"MSL1",46.1914285714286
"MSL2",7.97857142857143
"MSL3",93.0478571428572
"MSL3P1",13.4078571428571
"MSMO1",68.4357142857143
"MSMP",0.117857142857143
"MSN",190.27
"MSNP1",0.145
"MSR1",0.242857142857143
"MSRA",1.90642857142857
"MSRB1",25.2171428571429
"MSRB2",10.9514285714286
"MSRB3",7.85428571428571
"MSS51",1.335
"MST1",7.975
"MST1R",3.175
"MST4",24.4578571428571
"MSTO1",31.1371428571429
"MSTO2P",4.77285714285714
"MSX1",1.88714285714286
"MT1A",0.82
"MT1B",0
"MT1E",80.9471428571429
"MT1F",5.19928571428572
"MT1G",66.0635714285714
"MT1H",10.3785714285714
"MT1HL1",0
"MT1JP",0.0892857142857143
"MT1L",7.44785714285714
"MT1M",0.178571428571429
"MT1P1",0
"MT1P3",0
"MT1X",129.432142857143
"MT1XP1",0
"MT2A",70.8228571428571
"MT2P1",0
"MTA1",56.0071428571429
"MTA2",46.3728571428571
"MTA3",35.1435714285714
"MTAP",7.08285714285714
"MTAPP2",0.229285714285714
"MTATP6P1",1.03142857142857
"MTATP6P2",0
"MTATP8P1",0.658571428571429
"MTATP8P2",0
"MTBP",6.43785714285714
"MTCH1",88.18
"MTCH2",101.1
"MTCO1P3",0
"MTCP1",17.9435714285714
"MTDH",56.2071428571429
"MTERF",13.2178571428571
"MTERFD1",25.2107142857143
"MTERFD2",29.52
"MTERFD3",13.0778571428571
"MTF1",3.83285714285714
"MTF2",39.0542857142857
"MTFMT",11.3821428571429
"MTFP1",33.135
"MTFR1",12.57
"MTFR1L",33.5014285714286
"MTFR2",20.1164285714286
"MTG1",43.1128571428571
"MTG2",25.1385714285714
"MTHFD1",66.1692857142857
"MTHFD1L",42.0285714285714
"MTHFD1P1",0.0142857142857143
"MTHFD2",175.447142857143
"MTHFD2L",12.4857142857143
"MTHFD2P1",0.00428571428571429
"MTHFD2P5",0.00214285714285714
"MTHFD2P6",0
"MTHFD2P7",0.0278571428571429
"MTHFR",15.2864285714286
"MTHFS",44.2471428571429
"MTHFSD",10.2557142857143
"MTIF2",34.1971428571429
"MTIF3",29.1092857142857
"MTL5",8.31785714285714
"MTM1",4.54428571428571
"MTMR1",18.2892857142857
"MTMR10",6.70357142857143
"MTMR11",5.735
"MTMR12",13.3464285714286
"MTMR14",30.2414285714286
"MTMR2",14.855
"MTMR3",12.0435714285714
"MTMR4",31.3914285714286
"MTMR6",7.68071428571429
"MTMR7",0.203571428571429
"MTMR8",1.78571428571429
"MTMR9",7.29857142857143
"MTMR9LP",2.03857142857143
"MTND1P10",0.0257142857142857
"MTND1P19",4.12
"MTND1P23",1.77428571428571
"MTND1P32",0.248571428571429
"MTND2P12",0.00357142857142857
"MTND2P28",2.03214285714286
"MTND2P9",0
"MTND4LP1",0
"MTND4P12",0.214285714285714
"MTND4P24",0
"MTND4P30",0.00285714285714286
"MTND4P32",0.13
"MTND5P10",0
"MTND5P11",0.005
"MTND5P12",0
"MTND6P3",0.00285714285714286
"MTND6P4",0.615714285714286
"MTND6P5",0.327142857142857
"MTO1",21.955
"MTOR",25.7428571428571
"MTOR-AS1",0
"MTPAP",11.2607142857143
"MTPN",90.8785714285714
"MTR",12.5078571428571
"MTRF1",14.8557142857143
"MTRF1L",12.27
"MTRNR2L1",0.00285714285714286
"MTRNR2L10",0
"MTRNR2L11",0
"MTRNR2L12",1.27285714285714
"MTRNR2L13",0
"MTRNR2L2",0.347857142857143
"MTRNR2L3",0.000714285714285714
"MTRNR2L4",0.00642857142857143
"MTRNR2L5",0.000714285714285714
"MTRNR2L6",0
"MTRNR2L7",0
"MTRNR2L8",0.117857142857143
"MTRNR2L9",0.55
"MTRR",45.1185714285714
"MTSS1",0.94
"MTSS1L",17.8964285714286
"MTUS1",36.0014285714286
"MTX1",54.9471428571429
"MTX1P1",0.0192857142857143
"MTX2",57.8642857142857
"MTX3",5.87285714285714
"MUC1",2.36642857142857
"MUC12",2.51785714285714
"MUC13",6.69285714285714
"MUC16",0.111428571428571
"MUC19",14.905
"MUC20",0.185714285714286
"MUC21",0
"MUC3A",2.38642857142857
"MUC4",0.200714285714286
"MUC5AC",2.03071428571429
"MUC5B",0.225
"MUL1",13.7142857142857
"MUM1",24.4085714285714
"MUM1L1",0.0128571428571429
"MURC",0.493571428571428
"MUS81",40.9135714285714
"MUT",9.54071428571429
"MUTYH",24.6128571428571
"MVB12A",27.0071428571429
"MVD",41.0864285714286
"MVK",17.925
"MVP",40.695
"MX1",69.3442857142857
"MX2",23.9557142857143
"MXD1",7.45714285714286
"MXD3",10.57
"MXD4",13.6792857142857
"MXI1",7.55285714285714
"MXRA7",28.1507142857143
"MXRA8",46.375
"MYADM",26.5392857142857
"MYADML",0.00142857142857143
"MYB",30.2378571428571
"MYB-AS1",0
"MYBBP1A",38.9557142857143
"MYBL1",2.92071428571429
"MYBL2",34.9171428571428
"MYC",82.4314285714286
"MYCBP",25.1685714285714
"MYCBP2",27.6885714285714
"MYCBP2-AS1",0.0685714285714286
"MYCBPAP",0.84
"MYCL",5.84714285714286
"MYCN",6.54142857142857
"MYCNOS",0.288571428571429
"MYCT1",0.185714285714286
"MYD88",29.7071428571429
"MYEF2",15.9271428571429
"MYEOV",35.3371428571429
"MYEOV2",198.312857142857
"MYH1",0.000714285714285714
"MYH10",24.3914285714286
"MYH11",0.0264285714285714
"MYH14",2.15428571428571
"MYH15",0.108571428571429
"MYH2",0.17
"MYH3",0.617142857142857
"MYH4",0
"MYH7B",0.131428571428571
"MYH9",93.6171428571429
"MYL10",0.00714285714285714
"MYL12A",372.710714285714
"MYL12B",292.167857142857
"MYL4",65.7435714285714
"MYL5",6.24928571428571
"MYL6",1711.69214285714
"MYL6B",79
"MYL6P2",0.0185714285714286
"MYL6P3",0
"MYL7",0.246428571428571
"MYL8P",0
"MYL9",98.2471428571429
"MYLIP",25.5407142857143
"MYLK",30.1235714285714
"MYLK-AS1",1.11
"MYLK3",0.862142857142857
"MYLK4",0.0871428571428572
"MYLKP1",0.000714285714285714
"MYLPF",0.482142857142857
"MYNN",13.3307142857143
"MYO10",17.4014285714286
"MYO15A",0.962857142857143
"MYO15B",6.75
"MYO16",1.98285714285714
"MYO18A",12.8128571428571
"MYO18B",1.06928571428571
"MYO19",81.9578571428571
"MYO1A",0.395714285714286
"MYO1B",22.805
"MYO1C",44.8578571428571
"MYO1D",14.4792857142857
"MYO1E",41.6557142857143
"MYO1F",6.38857142857143
"MYO1G",27.2914285714286
"MYO3A",0.11
"MYO3B",1.39214285714286
"MYO5A",14.9735714285714
"MYO5B",3.41642857142857
"MYO5BP1",0
"MYO5BP3",0
"MYO5C",3.96928571428571
"MYO6",8.50928571428571
"MYO7A",0.405
"MYO9A",7.17857142857143
"MYO9B",33.9135714285714
"MYOCD",2.02071428571429
"MYOF",41.3928571428571
"MYOM1",0.265
"MYOM2",1.39714285714286
"MYOM3",0.304285714285714
"MYOT",0.0414285714285714
"MYOZ3",1.06714285714286
"MYPN",0.931428571428571
"MYPOP",2.11857142857143
"MYRF",8.53214285714286
"MYRFL",0.372142857142857
"MYSM1",16.9071428571429
"MYT1L",0.005
"MZB1",40.3157142857143
"MZF1",14.3007142857143
"MZT1",13.1014285714286
"MZT2A",125.539285714286
"MZT2B",132.976428571429
"N4BP1",12.6514285714286
"N4BP2",4.35285714285714
"N4BP2L1",7.85571428571429
"N4BP2L2",32.2092857142857
"N4BP3",4.255
"N6AMT1",10.5371428571429
"N6AMT2",6.08571428571429
"NAA10",92.5457142857143
"NAA11",5.67214285714286
"NAA15",23.9914285714286
"NAA16",10.3392857142857
"NAA20",66.3671428571429
"NAA25",20.2957142857143
"NAA30",6.99428571428571
"NAA35",19.2442857142857
"NAA38",85.6728571428572
"NAA40",17.6085714285714
"NAA50",55.7185714285714
"NAA60",19.9221428571429
"NAAA",8.83714285714286
"NAALAD2",0.295714285714286
"NAALADL1",2.30071428571429
"NAALADL2",0.537857142857143
"NAALADL2-AS2",17.6771428571429
"NAB1",19.8485714285714
"NAB2",22.3657142857143
"NABP1",18.9257142857143
"NABP2",46.5942857142857
"NACA",945.427142857143
"NACA2",0.195
"NACA3P",0.11
"NACAD",0.387142857142857
"NACAP1",0.133571428571429
"NACC1",82.42
"NACC2",8.75571428571429
"NADK",57.4821428571428
"NADK2",9.96928571428571
"NADSYN1",42.5707142857143
"NAE1",89.9528571428572
"NAF1",9.21857142857143
"NAGA",18.6607142857143
"NAGK",48.6485714285714
"NAGLU",14.1328571428571
"NAGPA",5.82285714285714
"NAIF1",8.22714285714286
"NAIP",2.14214285714286
"NALCN",0.710714285714286
"NAMPT",75.2464285714286
"NAMPTL",2.28142857142857
"NANOG",5.28071428571429
"NANOGNB",0
"NANOGP1",0.478571428571429
"NANOGP10",0
"NANOGP2",0.00142857142857143
"NANOGP4",0.0164285714285714
"NANOGP7",0.00714285714285714
"NANOGP8",1.03428571428571
"NANOGP9",0
"NANOS1",0.935714285714286
"NANP",4.57785714285714
"NANS",69.1457142857143
"NAP1L1",338.585
"NAP1L1P1",0.0607142857142857
"NAP1L1P3",0.00428571428571429
"NAP1L2",0.962857142857143
"NAP1L3",1.66928571428571
"NAP1L4",113.153571428571
"NAP1L4P1",1.32214285714286
"NAP1L4P3",0.0142857142857143
"NAP1L5",3.00785714285714
"NAP1L6",0.258571428571429
"NAPA",72.945
"NAPA-AS1",3.19214285714286
"NAPB",6.51928571428571
"NAPEPLD",5.815
"NAPG",19.8292857142857
"NAPRT1",29.5807142857143
"NAPSA",6.87857142857143
"NAPSB",66.5321428571429
"NARF",120.792857142857
"NARFL",19.9557142857143
"NARG2",34.9478571428571
"NARG2P1",0
"NARG2P2",0.000714285714285714
"NARS",113.567857142857
"NARS2",22.12
"NASP",182.625714285714
"NAT1",5.45785714285714
"NAT10",45.0671428571429
"NAT14",24.3428571428571
"NAT2",0.0478571428571429
"NAT6",8.91928571428572
"NAT8L",2.28071428571429
"NAT9",32.535
"NAV1",3.91357142857143
"NAV2",7.91
"NAV2-AS1",0
"NAV2-AS2",0.183571428571429
"NAV3",3.27928571428571
"NBAS",23.5642857142857
"NBEA",2.91214285714286
"NBEAL1",4.19928571428571
"NBEAL2",31.6442857142857
"NBEAP1",0.0957142857142857
"NBEAP3",0.015
"NBL1",9.195
"NBN",36.1907142857143
"NBPF1",18.5228571428571
"NBPF10",8.17928571428572
"NBPF11",14.4871428571429
"NBPF12",5.10142857142857
"NBPF13P",0.869285714285714
"NBPF14",5.72285714285714
"NBPF15",18.435
"NBPF16",3.98928571428571
"NBPF18P",0.0414285714285714
"NBPF20",1.71285714285714
"NBPF22P",0.00142857142857143
"NBPF23",0.000714285714285714
"NBPF24",2.48071428571429
"NBPF2P",1.01428571428571
"NBPF3",3.64642857142857
"NBPF4",1.37714285714286
"NBPF5P",0.144285714285714
"NBPF6",1
"NBPF7",0
"NBPF8",0.0514285714285714
"NBPF9",14.0835714285714
"NBR1",29.035
"NBR2",5.62285714285714
"NCALD",10.3664285714286
"NCAM1",0.282857142857143
"NCAM2",9.42785714285714
"NCAN",0.347857142857143
"NCAPD2",64.58
"NCAPD2P1",0.450714285714286
"NCAPD3",31.9978571428571
"NCAPG",33.635
"NCAPG2",44.59
"NCAPH",40.6457142857143
"NCAPH2",33.7721428571429
"NCBP1",26.2035714285714
"NCBP2",59.38
"NCBP2-AS1",0.00285714285714286
"NCBP2-AS2",39.775
"NCCRP1",1.00285714285714
"NCDN",13.2007142857143
"NCEH1",7.72857142857143
"NCF1",29.0742857142857
"NCF1B",7.98857142857143
"NCF1C",14.4142857142857
"NCF2",37.2635714285714
"NCF4",20.4714285714286
"NCK1",20.6057142857143
"NCK2",15.0714285714286
"NCKAP1",55.0671428571429
"NCKAP1L",36.4678571428571
"NCKAP5",0.64
"NCKAP5L",5.04
"NCKIPSD",23.7957142857143
"NCL",228.41
"NCLN",39.7857142857143
"NCLP1",0
"NCMAP",0.227142857142857
"NCOA1",12.7778571428571
"NCOA2",11.44
"NCOA3",37.7357142857143
"NCOA4",95.9192857142857
"NCOA5",15.0585714285714
"NCOA6",8.94357142857143
"NCOA7",34.485
"NCOR1",60.3564285714286
"NCOR1P1",0.345714285714286
"NCOR1P2",2.30214285714286
"NCOR2",16.2642857142857
"NCR1",1.25142857142857
"NCR3",3.72571428571429
"NCR3LG1",4.60785714285714
"NCS1",9.42642857142857
"NCSTN",63.7785714285714
"NDC1",45.4321428571429
"NDC80",30.14
"NDE1",27.0892857142857
"NDEL1",35.3821428571429
"NDFIP1",12.3307142857143
"NDFIP2",22.1292857142857
"NDN",9.57
"NDNL2",26.2164285714286
"NDOR1",8.97785714285714
"NDRG1",28.5792857142857
"NDRG2",21.585
"NDRG3",19.2378571428571
"NDRG4",7.35214285714286
"NDST1",20.2292857142857
"NDST2",15.9364285714286
"NDST3",0.0292857142857143
"NDST4",0.0178571428571429
"NDUFA1",196.687857142857
"NDUFA10",97.9478571428571
"NDUFA11",324.552142857143
"NDUFA12",152.032857142857
"NDUFA13",414.045
"NDUFA2",124.208571428571
"NDUFA3",67.6078571428572
"NDUFA4",146.907857142857
"NDUFA5",59.1707142857143
"NDUFA5P11",0.447857142857143
"NDUFA5P12",0
"NDUFA5P2",0
"NDUFA6",89.7078571428571
"NDUFA6-AS1",1.75285714285714
"NDUFA7",0.0171428571428571
"NDUFA8",82.3928571428572
"NDUFA9",55.2792857142857
"NDUFA9P1",0.0621428571428572
"NDUFAB1",217.681428571429
"NDUFAF1",17.1242857142857
"NDUFAF2",36.9257142857143
"NDUFAF3",44.6064285714286
"NDUFAF4",54.54
"NDUFAF4P1",0.170714285714286
"NDUFAF4P3",0.0892857142857143
"NDUFAF4P4",0
"NDUFAF5",18.8792857142857
"NDUFAF6",20.2914285714286
"NDUFAF7",25.3592857142857
"NDUFB1",358.914285714286
"NDUFB10",141.002857142857
"NDUFB11",84.0942857142857
"NDUFB1P1",0
"NDUFB2",319.64
"NDUFB2-AS1",0.367857142857143
"NDUFB3",105.008571428571
"NDUFB4",182.282857142857
"NDUFB4P2",0
"NDUFB5",71.1057142857143
"NDUFB6",41.8942857142857
"NDUFB7",295.845714285714
"NDUFB8",216.633571428571
"NDUFB8P2",0.00285714285714286
"NDUFB9",295.089285714286
"NDUFC1",78.8428571428571
"NDUFC2",195.592857142857
"NDUFC2-KCTD14",1.855
"NDUFS1",64.8028571428571
"NDUFS2",107.803571428571
"NDUFS3",158.084285714286
"NDUFS4",83.1635714285714
"NDUFS5",624.980714285714
"NDUFS5P1",0.0407142857142857
"NDUFS5P3",0
"NDUFS6",84.8835714285714
"NDUFS7",91.6771428571429
"NDUFS8",114.297857142857
"NDUFV1",151.220714285714
"NDUFV2",188.495
"NDUFV2P1",1.70714285714286
"NDUFV3",23.4114285714286
"NEAT1",123.007857142857
"NEB",1.48285714285714
"NEBL",7.85857142857143
"NECAB1",0.178571428571429
"NECAB3",20.9742857142857
"NECAP1",16.2192857142857
"NECAP2",50.9742857142857
"NEDD1",19.955
"NEDD4",13.4664285714286
"NEDD4L",14.7078571428571
"NEDD8",218.137142857143
"NEDD8-MDP1",2.32571428571429
"NEDD9",20.2942857142857
"NEFH",1.86857142857143
"NEFHP1",0
"NEFL",1.09928571428571
"NEFM",0.562857142857143
"NEGR1",0.593571428571429
"NEIL1",3.555
"NEIL2",5.985
"NEIL3",10.535
"NEK1",4.71857142857143
"NEK10",0.355714285714286
"NEK11",1.30642857142857
"NEK2",26.9192857142857
"NEK2P2",0
"NEK2P4",0.255714285714286
"NEK3",6.29357142857143
"NEK4",9.49357142857143
"NEK4P2",0
"NEK5",0.0907142857142857
"NEK6",44.0228571428571
"NEK7",32.16
"NEK8",8.69142857142857
"NEK9",28.375
"NELFA",17.3214285714286
"NELFB",28.5042857142857
"NELFCD",64.9742857142857
"NELFE",51.5542857142857
"NELL2",4.91285714285714
"NEMF",26.5285714285714
"NENF",45.4907142857143
"NEO1",9.11857142857143
"NES",4.49
"NET1",64.2657142857143
"NETO1",0.408571428571429
"NETO2",33.7714285714286
"NEU1",29.4957142857143
"NEU3",12.7742857142857
"NEURL1B",0.756428571428571
"NEURL2",1.99285714285714
"NEURL3",0.593571428571429
"NEURL4",15.2092857142857
"NEUROD2",0.00142857142857143
"NEXN",2.89428571428571
"NEXN-AS1",0.574285714285714
"NF1",19.875
"NF1P1",0.000714285714285714
"NF1P2",0.00142857142857143
"NF1P4",0.00214285714285714
"NF1P6",0
"NF1P8",0.517857142857143
"NF2",15.9657142857143
"NFAM1",0.175
"NFASC",0.674285714285714
"NFAT5",14.5764285714286
"NFATC1",2.44428571428571
"NFATC2",2.35714285714286
"NFATC2IP",48.9928571428571
"NFATC3",25.1178571428571
"NFATC4",12.2921428571429
"NFE2",46.5907142857143
"NFE2L1",79.7735714285714
"NFE2L2",53.89
"NFE2L3",15.8464285714286
"NFE2L3P1",0.0114285714285714
"NFE4",5.36214285714286
"NFIA",4.905
"NFIB",2.85714285714286
"NFIC",6.81071428571429
"NFIL3",6.35928571428571
"NFIX",5.485
"NFKB1",19.4442857142857
"NFKB2",32.9014285714286
"NFKBIA",79.0507142857143
"NFKBIB",26.0635714285714
"NFKBID",10.8528571428571
"NFKBIE",24.3728571428571
"NFKBIL1",8.34785714285714
"NFKBIZ",17.325
"NFRKB",11.8578571428571
"NFS1",43.5442857142857
"NFU1",34.2528571428571
"NFU1P1",0
"NFX1",23.2064285714286
"NFXL1",11.06
"NFYA",14.2007142857143
"NFYB",23.2621428571429
"NFYC",48.2207142857143
"NGDN",48.5307142857143
"NGFR",1.42571428571429
"NGFRAP1",105.052857142857
"NGLY1",32.7285714285714
"NGRN",62.2528571428571
"NHEJ1",13.01
"NHLH2",0.0914285714285714
"NHLRC1",0.38
"NHLRC2",6.94428571428571
"NHLRC3",12.8592857142857
"NHP2",159.457857142857
"NHP2L1",130.683571428571
"NHP2P1",0.647142857142857
"NHP2P2",0.00357142857142857
"NHS",1.07571428571429
"NHSL1",3.02785714285714
"NHSL2",0.456428571428571
"NICN1",10.0007142857143
"NID1",12.6428571428571
"NID2",27.4864285714286
"NIF3L1",58.2685714285714
"NIM1",0.312142857142857
"NIN",17.2685714285714
"NINJ1",20.6
"NINJ2",4.24571428571429
"NINL",4.17214285714286
"NIP7",21.1921428571429
"NIPA1",18.335
"NIPA2",59.4085714285714
"NIPAL1",0.964285714285714
"NIPAL2",5.24785714285714
"NIPAL3",11.4
"NIPBL",20.7521428571429
"NIPSNAP1",50.8635714285714
"NIPSNAP3A",24.825
"NIPSNAP3B",2.61785714285714
"NISCH",35.335
"NIT1",20.75
"NIT2",39.315
"NKAIN1",8.14071428571429
"NKAIN4",2.44142857142857
"NKAP",13.865
"NKAPP1",2.68214285714286
"NKG7",4.30285714285714
"NKIRAS1",5.36857142857143
"NKIRAS2",34.6521428571429
"NKRF",8.82857142857143
"NKTR",50.8792857142857
"NKX1-2",0.569285714285714
"NKX3-1",0.509285714285714
"NLE1",20.5614285714286
"NLGN1",0.536428571428571
"NLGN1-AS1",0
"NLGN2",7.695
"NLGN3",1.65785714285714
"NLGN4X",9.49642857142857
"NLGN4Y",5.01928571428571
"NLK",20.3471428571429
"NLN",25.25
"NLRC3",1.94642857142857
"NLRC4",0.045
"NLRC5",18.3264285714286
"NLRP1",48.0735714285714
"NLRP11",1.76357142857143
"NLRP12",0.165714285714286
"NLRP2",17.22
"NLRP3",0.982142857142857
"NLRP4",1.02571428571429
"NLRP5",0.00428571428571429
"NLRP7",0.445714285714286
"NLRP8",0.00428571428571429
"NLRX1",6.18357142857143
"NMB",3.51214285714286
"NMD3",41.4535714285714
"NMD3P1",0.000714285714285714
"NMD3P2",0.00142857142857143
"NME1",375.29
"NME1-NME2",778.068571428572
"NME2",15.0907142857143
"NME2P1",1.35857142857143
"NME3",40.1314285714286
"NME4",220.392857142857
"NME5",0.0764285714285714
"NME6",19.765
"NME7",14
"NME9",0.0292857142857143
"NMI",19.215
"NMNAT1",6.09142857142857
"NMNAT2",1.34928571428571
"NMNAT3",2.35214285714286
"NMRAL1",49.5457142857143
"NMRK1",5.17142857142857
"NMRK2",19.6828571428571
"NMT1",66.05
"NMT2",6.82
"NMU",139.292857142857
"NMUR1",0.2
"NNAT",16.1157142857143
"NNMT",39.8107142857143
"NNT",27.4871428571429
"NNT-AS1",4.995
"NOA1",15.6757142857143
"NOB1",82.6721428571428
"NOC2L",72.64
"NOC3L",22.2135714285714
"NOC4L",13.1564285714286
"NOD1",5.41571428571429
"NOD2",2.96071428571429
"NODAL",0.322857142857143
"NOG",1.35642857142857
"NOL10",24.0842857142857
"NOL11",54.5835714285714
"NOL12",20.4014285714286
"NOL3",9.79785714285714
"NOL4",0.913571428571428
"NOL5BP",0.186428571428571
"NOL6",29.2264285714286
"NOL7",54.6921428571429
"NOL8",24.5057142857143
"NOL9",19.4707142857143
"NOLC1",91.74
"NOM1",15.7757142857143
"NOMO1",40.4078571428571
"NOMO2",29.9592857142857
"NOMO3",46.7585714285714
"NONO",308.168571428571
"NONOP2",0.542142857142857
"NOP10",408.239285714286
"NOP14",14.215
"NOP14-AS1",5.76857142857143
"NOP16",68.4764285714286
"NOP2",71.2928571428571
"NOP56",270.017857142857
"NOP58",91.605
"NOP9",11.1228571428571
"NOS1",0.212857142857143
"NOS1AP",0.551428571428571
"NOS2P3",0.0114285714285714
"NOS3",17.4364285714286
"NOSIP",75.435
"NOSTRIN",8.71214285714286
"NOTCH1",3.9
"NOTCH2",7.735
"NOTCH2NL",8.62857142857143
"NOTCH3",9.22142857142857
"NOTCH4",1.49285714285714
"NOTO",0.0378571428571429
"NOTUM",2.09785714285714
"NOV",0.862142857142857
"NOVA1",2.26071428571429
"NOVA2",0.365714285714286
"NOX1",0.205
"NOX4",0.547142857142857
"NOX5",0.0342857142857143
"NOXRED1",0.286428571428571
"NPAP1",0.00571428571428571
"NPAP1P2",0
"NPAP1P3",0.000714285714285714
"NPAS2",10.1235714285714
"NPAS3",0.325
"NPAT",9.64142857142857
"NPB",0.43
"NPC1",21.8342857142857
"NPC1L1",0.114285714285714
"NPC2",80.9378571428572
"NPDC1",10.865
"NPEPL1",7.01571428571429
"NPEPPS",73.9335714285714
"NPFFR1",0.00285714285714286
"NPFFR2",0.0521428571428571
"NPHP1",1.89642857142857
"NPHP3",7.00857142857143
"NPHP4",4.705
"NPHS1",0.202142857142857
"NPIPA1",33.6578571428571
"NPIPA2",1.79714285714286
"NPIPA3",1.56571428571429
"NPIPA5",3.31142857142857
"NPIPA7",48.71
"NPIPA8",2.64857142857143
"NPIPB11",1.34928571428571
"NPIPB15",1.60714285714286
"NPIPB1P",0.005
"NPIPB3",36.7228571428571
"NPIPB4",31.665
"NPIPB5",56.0928571428572
"NPIPB6",0.792142857142857
"NPIPB7",0.0792857142857143
"NPIPB8",0.282142857142857
"NPIPB9",0.934285714285714
"NPIPP1",22.0071428571429
"NPL",4.44928571428571
"NPLOC4",54.7321428571429
"NPM1",2143.88785714286
"NPM1P10",0.0107142857142857
"NPM1P11",0
"NPM1P12",0.00785714285714286
"NPM1P14",0
"NPM1P18",0.0321428571428571
"NPM1P19",0.0221428571428571
